sample_idx,curve_mse,curve_r2,mse_region1,mse_region2,jsc_true,voc_true,vmpp_true,jmpp_true,jsc_pred,voc_pred,vmpp_pred,jmpp_pred,ff_true,ff_pred,ff_abs_err,pce_true,pmpp_true,jsc_ratio,voc_ratio,high_error,low_pce,bad_curve
37,681.920654296875,0.8712286353111267,80.45549011230469,757.1038208007812,253.8896942138672,0.574999988079071,0.3000000119209289,202.63259887695312,249.99388122558597,0.8154590725898743,0.4000000059604645,163.01681518554688,0.4164066910743713,0.3198606967926025,0.0965459942817688,0.0607897862792015,60.7897834777832,0.9881779551506042,1.0883381366729736,False,True,True
38,848.4150390625,0.6439499258995056,2108.605224609375,336.4627685546875,168.35910034179688,1.0,0.6000000238418579,79.31804656982422,180.4182281494141,1.0264697074890137,0.6000000238418579,126.79653930664062,0.2826745212078094,0.4108015894889831,0.1281270682811737,0.0475908294320106,47.59082794189453,0.9066912531852722,1.8309917449951167,False,True,True
41,1355.4986572265625,-0.0972269773483276,6106.62646484375,624.555908203125,157.89979553222656,0.8999999761581421,0.4250000119209289,55.641639709472656,214.40122985839844,0.8653449416160583,0.4250000119209289,132.3516845703125,0.1664043962955474,0.3031809329986572,0.1367765367031097,0.0236476976424455,23.64769744873047,0.6158384680747986,3.019415616989136,False,True,True
45,11629.2158203125,0.5056084394454956,591.3585815429688,16614.0546875,352.9613952636719,1.149999976158142,0.8999999761581421,320.4538879394531,353.2863464355469,1.0812898874282837,0.625,293.8914489746094,0.7105308771133423,0.4808371365070343,0.2296937406063079,0.288408488035202,288.4084777832031,0.9998947978019714,2.161167621612549,True,False,True
46,104.22107696533205,0.9789786338806152,401.521484375,67.05851745605469,258.8392944335937,0.8999999761581421,0.4000000059604645,146.5334930419922,268.580078125,0.799692690372467,0.4000000059604645,170.22450256347656,0.2516078650951385,0.3170189261436462,0.0654110610485076,0.0586134009063243,58.613399505615234,0.8025904893875122,2.813663959503174,False,True,True
48,417.7546081542969,0.9060114622116088,317.002197265625,433.25494384765625,241.5043029785156,0.824999988079071,0.5,114.8582992553711,228.31661987304688,0.7482526302337646,0.4250000119209289,151.3923797607422,0.2882395684719085,0.3766233026981354,0.0883837342262268,0.0574291534721851,57.42914962768555,0.9214863181114196,1.7784311771392822,False,True,True
49,166.57899475097656,0.8778139352798462,415.576416015625,142.28656005859375,177.5791015625,0.824999988079071,0.2000000029802322,103.15480041503906,188.17271423339844,0.9198342561721802,0.3000000119209289,85.73487091064453,0.1408230066299438,0.1485978662967682,0.0077748596668243,0.0206309612840414,20.63096046447754,0.8469650745391846,3.170806169509888,False,True,True
54,23.4715518951416,0.9910584092140198,43.97234725952149,19.695091247558597,175.52780151367188,1.0499999523162842,0.449999988079071,98.11932373046876,175.0841064453125,1.0950442552566528,0.449999988079071,107.09278106689452,0.239569678902626,0.2513589262962341,0.011789247393608,0.0441536977887153,44.15369415283203,0.9899390935897828,2.5751876831054688,False,True,True
55,235.7066650390625,0.7746946215629578,2405.62255859375,24.00755500793457,145.03790283203125,0.7749999761581421,0.3000000119209289,69.69036102294922,198.8176727294922,0.7544417381286621,0.3000000119209289,109.35113525390624,0.1859990656375885,0.2187076061964035,0.032708540558815,0.0209071096032857,20.90710830688477,0.51395183801651,2.816622734069824,False,True,True
56,13815.4267578125,-0.8106342554092407,425.0556640625,24527.724609375,293.4248962402344,1.350000023841858,1.0750000476837158,267.6047058105469,293.1490478515625,1.202361822128296,0.7749999761581421,240.50929260253903,0.7262254953384399,0.5288224816322327,0.1974030137062072,0.2876750826835632,287.6750793457031,0.9998025298118592,2.599257230758667,True,False,True
59,2250.713623046875,-0.0067719221115112,3941.400146484375,1635.91845703125,171.53919982910156,0.975000023841858,0.3000000119209289,124.8490982055664,171.3836212158203,1.0702860355377195,0.574999988079071,129.69955444335938,0.2239436209201812,0.4065717160701751,0.1826280951499939,0.0374547317624092,37.45473098754883,0.996697723865509,2.624411106109619,False,True,True
61,468.2395935058594,0.4383066296577453,1436.1802978515625,347.2470092773437,127.44670104980467,0.7250000238418579,0.3000000119209289,63.31175994873047,160.28933715820312,0.8964923024177551,0.4000000059604645,85.75898742675781,0.2055601924657821,0.2387198209762573,0.0331596285104751,0.0189935285598039,18.993528366088867,0.5917335748672485,1.9333359003067017,False,True,True
65,261.48358154296875,0.8992329835891724,2525.5869140625,40.59542083740234,207.41270446777344,0.5,0.2000000029802322,188.7205047607422,174.53253173828125,0.6173895001411438,0.3000000119209289,77.11992645263672,0.3639516830444336,0.2147099822759628,0.1492417007684707,0.0377441048622131,37.744102478027344,0.9939202070236206,1.569778561592102,False,True,True
68,14803.40625,-1.250044584274292,94.30878448486328,25552.361328125,255.67230224609372,1.2999999523162842,1.1749999523162842,242.9662933349609,257.1661376953125,1.1258273124694824,0.75,231.30892944335935,0.8589281439781189,0.5991948843002319,0.2597332596778869,0.2854853868484497,285.4853820800781,1.0006167888641355,1.9165468215942385,True,False,True
69,59.87789916992188,0.976783812046051,19.86906242370605,64.8790054321289,185.05670166015625,0.800000011920929,0.4000000059604645,101.00279998779295,188.3236846923828,0.9321872591972352,0.4000000059604645,108.37939453125,0.2728968858718872,0.2469440847635269,0.0259528011083602,0.0404011197388172,40.40111923217773,0.968035876750946,2.2796430587768555,False,True,True
70,7441.97998046875,0.5702645182609558,1443.9447021484375,8191.734375,299.36090087890625,0.7749999761581421,0.574999988079071,272.6671142578125,297.1620788574219,0.684353232383728,0.4000000059604645,223.35194396972656,0.6757776737213135,0.439314991235733,0.2364626824855804,0.1567835956811905,156.78358459472656,0.9992272853851318,1.3225880861282349,True,False,True
